grovelling	adj	ခယဝယလုပ္လြန္းေသာ။ႏိွမ္႔ခ်လြန္းေသာ။
grow	v	ၾကီးထြားလာသည္။ျဖစ္ထြန္းသည္။သူကဆံပင္ကိုအရွည္ထားလိုသည္။ အပင္ေပါက္သည္။ဖားေလာင္းအျဖစ္မွဖားအျဖစ္သို႔တိုးတက္ေျပာင္းလဲ သည္။ တိုးတက္သည္။တိုးပြားသည္။ ပို၍အို၊ ခ်မ္းသာ၊ ေမွာင္လာသည္။ အပင္စိုက္သည္။မုတ္ဆိတ္ေမြးထားသည္။ ပို၍အားထား၊ခ်စ္ခင္စသည္လာသည္။
grow apart	phrv	ကင္းကြာသည္။
grow away from sb	phrv	တျဖည္းျဖည္းကင္းကြာသည္။
grow on sb	phrv	အစတြင္မၾကိဳက္လွေသာ္လည္းတစ္စတစ္စခင္တြယ္သြားသည္။
grow on trees	idm	လြယ္လြယ္ႏွင့္မရ။
grow out of sth	phrv	ထြားလာ၍မေတာ္ေတာ႔။အသက္အရြယ္ႏွင့္မလိုက္ေတာ႔။အစပ်ိဳးသည္။စိတ္ကူးစရသည္။
grow up	phrv	ၾကီးျပင္းလာသည္။အရြယ္ေရာက္လာသည္။ရွင္သန္သည္။ၾကီးထြားသည္။
grower	n	စိုက္ပ်ိဳးသူ။
growing	adj	တိုးလာေသာ။တိုးပြားလာေသာ။ၾကီးထြားလာေသာ။
growing	v[ing]	ၾကီးထြားလာေန
growing pains	n	ကေလးငယ္မ်ားအထြားျမန္၍ခံစားရေလ့ရိွေသာအေၾကာအျခင္နာက်င္ျခင္း။ၾကီးေကာင္နာ။ လုပ္ငန္းအစပ်ိဳးခ်ိန္၌ၾကံဳရေလ့ရိွေသာျပႆနာမ်ား။ တျဖည္းျဖည္းျဖစ္လာသည္။ထြားလာျပီးအဝတ္အစားႏွင့္ေတာ္သြားမည္။အသားက်လာသည္။
growl	vi,vt	က်ယ္ေလာင္သည့္အသံ ထြက္သည္။
growl	v	မာန္ဖီသည္။ေဟာက္သည္။ ေဟာက္သည္။မာန္သည္။
growl	n	ေဒါသတၾကီးေျပာသည့္စကားမ်ား။
grown	adj	အရြယ္ေရာက္ေသာ။ရင့္က်က္ေသာ။
grown	v[pp]	ၾကီးထြားလာခဲ့ျပီး
grown-up	adj	အရြယ္ေရာက္ျပီးေသာ။ရင့္က်က္ေသာ။ၾကီးေသာ။ လူၾကီး။
grows	v[sg]	ၾကီးထြားလာ
growth	n	ၾကီးထြားမႈ။တိုးပြားျခင္း။ျဖစ္ထြန္းမႈ။ တိုးလာ၊မ်ားလာျခင္း။ တိုးပြားလာမႈ။ၾကီးပြားတိုးတက္မႈ။ အပင္ေပါက္ေရာက္မႈ။မုတ္ဆိတ္ရွင္သန္မႈ။ ကင္ဆာစသည္အၾကိတ္၊အဖုသို႔အသားပို။ က်ီးေပါင္း။
growths	n[pl]	ၾကီးထြားမုမ်ား
groyne	n	ေရတိုက္စားမႈကာကြယ္ရန္ေဆာက္လုပ္ထားေသာသစ္ သို႔ေက်ာက္ဆြယ္တန္း။
grub	n	သားေလာင္းအဆင့္ပိုးေကာင္။ အစားအစာ။
grub	v	တူးဆြရွာေဖြသည္။ေမႊေႏွာက္၍ရွာေဖြသည္။ ဆဲြသည္။ယူသည္။
grub sth up/ out	phrv	တစ္စံုတစ္ရာကိုတူးဆြသည္၊တူးထုတ္သည္။
grubby	adj	ညစ္ပတ္ေပေရေနေသာ။ ေက်ာ္မေကာင္းၾကားမေကာင္းေသာ။မသတီစရာ။
grudge	n	မလိုမုန္းတီးျခင္း။အာဃာတ။မေက်ပဲြ။
grudge	v	ႏွေျမာသည္။တြန္႔တိုသည္။မနာလိုဝန္တိုျဖစ္သည္။
grudging	adj	မေက်မနပ္၊ေဆာင့္ၾကီးေအာင့္ၾကီးႏွင့္လုပ္ေသာ။
grudgingly	adv	ေဆာင့္ၾကီးေအာင့္ၾကီး။
gruel	n	ဆန္ျပဳတ္၊ယာဂုစသည္။
gruelling	adj	အလြန္ခက္ခေသာ။အလြန္ပင္ပန္းေသာ။အလြန္အက်ပ္ရိုက္ေသာ။
gruesome	adj	ထိတ္လန္႔စက္ဆုပ္ဖြယ္ေကာင္းေသာ။ျမင္မေကာင္းေသာ။
gruff	adj	ခပ္ျပတ္ျပတ္အသံ။သုန္မႈန္ေသာ။
gruffly	adv	ခပ္ျပတ္ျပတ္။
grumble	vt,vi	ျငီးတြားသည္။
grumble	n	ကန္႔ကြက္မူ။
grump	n	စိတ္တိုေသာသူ။
grumpy	adj	မ်က္ႏွာထားဆိုးေသာ။
grunt	n	ဝက္ျမည္သံကဲ့သို႔ျမည္သံ။
GT	abbr	အားေကာင္း၍အလြန္ဆြေသာကား။
GTI	abbr	Government Technical Institute အစိုးရစက္မူလက္မူသိပၸံ။
guano	n	ေျမဩဇာအျဖစ္သံုးေသာပင္လယ္ငွက္ေခ်း။
guarantee	n	အာမခံခ်က္။ အာမခံပစၥည္း။၃ အာမခံခ်က္။ အာမခံသည္။ ျဖစ္ရန္ေသခ်ာသည္။အာမခံသည္။ ကာလအပိုင္းအျခားားျဖင့္အာမခံသည္။ တာဝန္ယူသည္။အာမခံသည္။ 
guarantee	v	အာမခံ
guaranteed	v[pt]	အာမခံခဲ့
guaranteed	v[pp]	အာမခံခဲ့ျပီး
guaranteeing	v[ing]	အာမခံေန
guarantees	n[pl]	အာမခံခ်က္မ်ား
guarantees	v[sg]	အာမခံ
guarantor	n	အာမခံသူ။
guararanty	n	အာမခံျခင္း။အာမခံပစၥည္း။
guard	n	ေစာင့္ၾကပ္ျခင္း။အေစာင့္စစ္သား။
guard	vt,vi	ေစာင့္ၾကပ္သည္။အကာအကြယ္ေပးသည္။
guard	v	ေစာင့္ၾကပ္သည္။
guard against sth/ doing sth	phrv	သတိျဖင့္တားဆီးကာကြယ္သည္။
guard´s van	n	မီးရထားအေစာင့္တဲြ။ဂါတ္တဲြ။ သတိခ်ပ္သည္ သို႔သတိလက္လြတ္ျဖစ္သည္။
guard-rail	n	လက္ရန္း။
guarded	adj	သတိရိွေသာ။
guarded	v[pp]	ေစာင့္ၾကပ္ခဲ့ျပီး
guarded	v[ing]	ေစာင့္ၾကပ္ေန
guardedly	adv	သတိရိွစြာ။
guardhouse	n	တပ္ရင္းတပ္ဖဲြ႔ဗဟိုကင္း။
guardian	n	အကာအကြယ္ေပးသူ။အုပ္ထိန္းသူ။
guardianship	n	အုပ္ထိန္းမႈ။
guarding	v[sg]	ေစာင့္ၾကပ္
guardroom	n	ကင္းရံု။ဗဟိုကင္း။
guards	n[pl]	အေစာင့္မ်ား
guards	n	ကင္းေစာင့္
guardsman	n	ျဗိတိသွ်ၾကည္းတပ္သက္ေတာ္ေစာင့္တပ္ဖဲြ႔ဝင္။
guava	n	မာလကာသီး။
guavea	n	မာလကာသီး
gubernatorial	adj	ျပည္နယ္အုပ္ခ်ဳပ္ေရးမႉးရာထူးႏွင့္သက္ဆိုင္ေသာ။
gudgeon	n	ကသပိုးႏွင့္ဆင္ေသာငါးကေလးမ်ိဳး။
guerrilla	n	ေျပာက္က်ားတပ္သား၊စစ္ေခါင္းေဆာင္စသည္။ျမိဳ႕တြင္းေျပာက္က်ား။
guess	vt,vi	ခန္႔မွန္းသည္။ထင္ျမင္ခ်က္ေပးသည္။
guess	n	မွန္းဆခ်က္
guess	v	မွန္းဆ
guessed	v[pt]	မွန္းဆခဲ့
guessed	v[pp]	မွန္းဆခဲ့ျပီး
guesses	n[pl]	မွန္းဆခ်က္မ်ား
guesses	v[sg]	မွန္းဆ
guessing	v[ing]	မွန္းဆေန
guesstimate	n	ရမ္းဆခ်က္။
guesswork	n	မွန္းခ်က္။
guest	n	ဧည့္သည္။ ဟိုတယ္စသည္တြင္တည္းခိုသူ။ဧည့္သည္။ ဧည့္သရုပ္ေဆာင္၊ဇာတ္ေဆာင္၊ေဖ်ာ္ေျဖသူစသည္။ အစိုးရ၊ အထူးဧည့္သည္။
guest	v	ရုပ္ျမင္သံၾကားသို႔ေရဒီယိုအစီအစဉ္တြင္ဧည့္သည္အျဖစ္ပါဝင္သည္။
guest beer	n	ဘံုဆိုင္တြင္ေလွ်ာ႔ေဈးျဖင့္အခ်ိန္ကန္႔သတ္ေရာင္းေသာေရာင္းေနက်မဟုတ္သည့္ဘီယာမ်ိဳး။
guest worker	n	ႏိုင္ငံျခားသားအလုပ္သမား။
guest-house	n	တည္းခိုခန္း။ဧည့္ရိပ္သာ။ဧည့္ေဂဟာ။
guest-night	n	ကလပ္၊အသင္းစသည္တြင္အဖဲြ႔ဝင္မ်ားဧည့္သည္ဖိတ္ေခၚႏိုင္ေသာည။
guest-room	n	ဧည့္သည္အိပ္ခန္း။
guests	n[pl]	ဧည့္သည္မ်ား
guff	n	တန္ဖိုးမရိွေသာ၊ျပိန္ဖ်င္းေသာစကား၊စိတ္ကူး။သမၹပၸလာပဝါစာတြင္တြင္ေျပာေနေသာႏိုင္ငံေရးသမားမ်ား။
guffaw	v	ဟားတိုက္ရယ္သည္။
guffaw	n	ဟားတိုက္ရယ္သံ။
guidance	n	လမ္းညႊန္မႈ။လမ္းညႊန္ခ်က္။ အီလက္ထရြန္နစ္ပဲ့ထိန္း။
guide	n	လမ္းျပ။ လမ္းညႊန္။အညႊန္း။ ဦးေဆာင္လမ္းျပ။ လမ္းညႊန္စာအုပ္။နတ္လမ္းညႊန္။လမ္းညႊန္။
guide	v	လမ္းညႊန္သည္။လမ္းျပသည္။ လမ္းညႊန္ေပးသည္။လမ္းျပသည္။တရားမွ်တမႈတည္းဟူေသာအသိစိတ္ကဦးေဆာင္ပါေစ။
guide-dog	n	မ်က္မျမင္လမ္းျပအျဖစ္ေလ့က်င့္ထားေသာေခြး။
guided	adj	လမ္းျပပါေသာ။ 
guided	v[pt]	လမ္းညြန္ခဲ့
guided	v[pp]	လမ္းညြန္ခဲ့ျပီး
guided missile	n	ပဲ့ထိန္းတပ္ဒံုး။
guideline	n	လမ္းညႊန္ခ်က္။
guidelines	n[pl]	လမ္းညြန္ခ်က္မ်ား
guides	n[pl]	လမ္းညြန္
guides	v[sg]	လမ္းညြန္
guiding	v[ing]	လမ္းညြန္
guild	n	ကုန္သည္မ်ား၊အလုပ္သမားမ်ားစသည္အစည္းအရံုး။
guilder	n	ေဟာ္လန္ႏိုင္ငံသံုးေငြ။ဂိလ္ဒါ။
guildhall	n	အစည္းအရံုးဝင္မ်ားစုေဝးေတြ႔ဆံုရာခန္းမ။ျမိဳ႕ေတာ္ခန္းမ။
guile	n	ပရိယာယ္။မာယာ။
guileful	adj	မာယာၾကြယ္ေသာ။ပရိယာယ္မ်ားေသာ။
guileless	adj	မာယာကင္းေသာ။ရိုးသားေျဖာင့္မတ္ေသာ။ဟန္ေဆာင္မႈမပါေသာ။
guillemot	n	အျဖဴအနက္ေျပာက္က်ားနႈတ္သီးရွည္ပင္လယ္ငွက္တစ္မ်ိဳး။
guillotine	n	ေရွးျပင္သစ္ႏိုင္ငံတြင္ကြပ္မ်က္ရာ၌သံုးသည့္ေခါင္းျဖတ္စက္။ စကၠူျဖတ္စက္။ ပါလီမန္တြင္အဆိုတစ္ခုကိုေဆြးေႏြးဆံုးျဖတ္ရာ၌အေခ်အတင္ျငင္းခံုေနျခင္းအားျဖင့္ၾကန္႔ၾကာမေနေစရန္အခ်ိန္ကန္႔သတ္ျခင္း။
guillotine	v	ေခါင္းျဖတ္စက္ျဖင့္ေခါင္းျဖတ္သတ္သည္။ေဆြးေႏြးမႈကိုအခ်ိန္ကန္႔သတ္သည္။
guilt	n	အျပစ္ရိွျခင္း။ အျပစ္။တာဝန္။  စိတ္မသန္႔ျခင္း။လိပ္ျပာမလံုျခင္း။အျပစ္စဲြစိတ္ထား။
guiltier	adj[com]	ပို၍အျပစ္ရိွ
guiltiest	adj[sup]	အျပစ္အရိွဆံုး
guiltily	adv	မလံုမလဲျဖစ္ေသာစိတ္ျဖင့္။
guiltiness	n	အျပစ္။
guiltless	adj	အျပစ္ကင္းစင္ေသာ။
guilty	adj	အျပစ္ရိွေသာ။ စိတ္မသိုးမသန္႔ျဖစ္ေသာ။လိပ္ျပာမသန္႔ေသာ။
guinea	n	အထူးသျဖင့္ယခင္ျဗိတိန္တြင္၂သွ်ီလင္။ဝန္ေဆာင္ချမင္းတန္ဖိုးစသည္ကိုေဖာ္ျပရာ၌ဂီနိျဖင့္သံုးေလ့ရိွသည္။ ေရွးျဗိတိသွ်ဂီနေရႊဒဂၤါးျပား။
guinea-fowl	n	ရစ္တစ္မ်ိဳး။
guinea-pig	n	ပူး။ ေဆးဝါးစမ္းသပ္မႈအတြက္အသံုးျပဳခံရသူ။အစမ္းသပ္ခံ။
guise	n	ဝတ္ဆင္ပံု။
guitar	n	ဂီတာ။
guitarist	n	ဂီတာတီးသူ။ဂီတာသမား။
guitarists	n[pl]	ဂီတာသမားမ်ား
guitars	n[pl]	ဂီတာမ်ား
gulch	n	လွ်ိဳေစာက္။
gulf	n	ပင္လယ္ေကြ႔။ပါရွန္ပင္လယ္ေကြ႔။ သေဘာထားကြာဟခ်က္။ ပပ္ၾကားအက္ကြေၾကာင္း။
gulfs	n[pl]	ပင္လယ္ေကြ႔မ်ား
gull	n	စင္ေရာ္ငွက္။
gulls	n[pl]	စင္ေရာ္ငွက္မ်ား
gulp	vt,vi	အငမ္းမရစားေသာက္သည္။
gulp	n	အငမ္းမရစားေသာက္ျခင္း။
gum	n	သြားဖံုး။အေစး။သစ္ေစး။ေကာ္။
gum	vt	ေကာ္ျဖင့္ကပ္သည္။
gummy	adj	ေစးကပ္ေသာ။
gums	n[pl]	ေကာ္မ်ား
gun	n	ေသနတ္။အေျမာက္။
gun-boat	n	စစ္သေဘၤာ အေသးစား
gunboat	n	တိုက္ေရယာဉ္
gunman	n	ေသနတ္ကိုင္လူဆိုး။
gunner	n	အေျမာက္တပ္မွအရာရိွ သို႔မဟုတ္ တပ္သား။
gunners	n[pl]	အေျမာက္တပ္သားမ်ား
gunnery	n	အေျမာက္ၾကီးမ်ား ပစ္ခတ္ရာတြင္စီမံခန္႔ခဲြျခင္း။
gunpowder	n	ယမ္းမႈန္႔။
guns	n[pl]	ေသနတ္မ်ား
gunshot	n	ေသနတ္တစ္ကမ္း။
gunshot	vt	ေသနတ္ျဖင့္ပစ္သည္။
gurard of honour	n	ဂုဏ္ျပဳတပ္ဖဲြ႔။
gurard of honour	vt	ဂုဏ္ျပဳသည္။ဘဲြထူး။ ဂုဏ္ထူးေပးအပ္သည္။
gurgle	vt	ေရပြက္ျမည္သည္။
gurgle	n	ေရပြက္သံ။
gush	vi	ရုတ္တရက္စီးထြက္သည္။
gusher	n	မ်ားစြာထြက္သည့္ေရနံတြင္း။
gushing	adj	ရုတ္တရက္စီးထြက္ေသာ။
gushingly	adv	ရုတ္တရက္စီးထြက္လွ်င္။
gust	n	မိုးသည္းထန္စြာရႊာျခင္း။ေလျပင္းတိုက္ျခင္း။
gutter	n	ေရတူေျမာင္း။ေျမာင္း။
guvnor	n	အလုပ္သမားေခါင္း။
guy	vt	မခံခ်င္ေအာင္စသည္။
guy	n	ငနဲ
guys	n[pl]	ငနဲမ်ား
guzzle	vt	ေလာဘတၾကီးေသာက္သည္။
gymnasium	n	အားကစားရံု
gymnasiums	n[pl]	အားကစားရံုမ်ား
gymnassium	n	အားကစားရံု။
gymnast	n	ကိုယ္ကာယေလ့က်င့္သည့္အားကစားသမား။
gymnastic	adj	ကိုယ္ကာယေလ့က်င့္ေသာ။
gymnastics	n	ကိုယ္ကာယေလ့က်င့္ျခင္း။
gypsum	n	ေက်ာက္ပတ္တီးျပဳလုပ္ရာတြင္ အသံုးျပဳေသာ ေျမျဖဴႏွင့္တူေသာ အျဖဴေရာင္ သတၱဳျဒပ္။ ဂ်စ္ပဆမ္။
gypsy	n	လွည့္လည္သြားလာေနေသာအသာညိုသည့္ လူမ်ိဳး။
gyrate	vi	လွည့္သည္။
gyroscope	n	တဝီဝီလည္ေသာဘီးျဖင့္သေဘၤာ၊ေလယာဉ္ကိုမလူးေအာင္ထိန္းသည့္ကိရိယာ။
gyroscopes	n[pl]	ျဂိဳင္ရိုစကုတ္မ်ား
gyroscopic	adj	ယင္းဥပေဒသကိုအေျခခံေသာ။
H	n	အဋႆဌမအဂၤလိပ္အကၡရာ။
ha	interj	အံ့ဩျခင္း၊ေပ်ာ္ရႊင္ျခင္း၊ေအာင္ပဲြခံျခင္း၊သံသယရိွျခင္း ရယ္သံကိုကိုယ္စားျပဳသည့္စကားလံုး။ဟားဟား။
habeas corpus	n	ဖမ္းဆီးခံရသူတစ္ဦးကိုလႊတ္ေပးသင့္၊မေပးသင့္စံုစမ္းစစ္ေဆးရန္ရံုးေတာ္ေရွ႕ေမွာက္သို႔ဆင့္ေခၚသည့္အမိန္႔စာ။ေရွ႕ေတာ္သြင္းစာခြ်န္ေတာ္။ရံုးထုတ္မိန္႔။
haberdasher	n	အခ်ဳပ္အလုပ္ဆိုင္ရာကုန္ေသးသည္၊ကုန္ႏုပ္သည္။  အခ်ဳပ္အလုပ္ပစၥည္း၊ကုန္ေသး။ ကုန္ေသးဆိုင္။ကုန္ႏုပ္ဆိုင္။
habit	n	အေလ့အထ။အေလ့အက်င့္။အက်င့္။ဝသီ။အစဲြ။ အက်င့္ပါျခင္း။အက်င့္။ ဘုန္းၾကီးသို႔သီလရွင္ဝတ္ရံု။
habitable	adj	ေနထိုင္ရန္သင့္ေလ်ာ္ေသာ၊ေနထိုင္၍ရေသာ၊ေနထိုင္ႏိုင္ေသာအိမ္၊အေဆာက္အအံုစသည္။
habitat	n	သက္ရိွတို႔ေနရာ၊တည္ရာ၊ဘံု။
habitation	n	ေနထိုင္မႈ။ ေနထိုင္ရာအေဆာက္အအံု။အိမ္။ေနအိမ္။လူေနအိမ္။
habitual	adj	ပံုမွန္ျဖစ္ေသာ။ေနျမဲျဖစ္ေသာ။ လုပ္ေလ့လုပ္ထရိွေသာ။အက်င့္ပါေသာ။ ဝသီပါေသာ။စဲြျမေသာ။ စြေသာ။ အမူးသမား၊လူလိမ္လူညာ။
habituate	v	အေလ့ပါေအာင္က်င့္ယူသည္။
hack	v	ကြန္ပ်ဳတာျဖင့္မိမိႏွင့္မသက္ဆိုင္ေသာအျခားကြန္ပ်ဳတာမွအခ်က္အလက္မ်ားကိုရယူေႏွာင့္ယွက္သည္။
hack	n	အခေၾကးေငြအတြက္ျဖစ္ကတတ္ဆန္းစာမ်ိဳးေရးသူသို႔ပါတီစသည္၏ခိုင္းဖတ္။စီးျမင္း။အငွားလိုက္စီးျမင္း။
hackles	n	ၾကက္၊ငွက္၊ေခြးတို႔၏ လည္ဆံေမြး။
hackney	n	ႏြားလွည္း
hackney cab	n	တကၠစီ။
hackney carriage	n	အငွားလိုက္ျမင္းရထား။
hackneyed	adj	ျငီးေငြ႔ဖြယ္ျဖစ္ေသာ။သံုးဖန္မ်ား၍ရိုးအေသာ။
hackneyed	n	သံျဖတ္လႊ။
hackneys	n[pl]	ႏြားလွည္းမ်ား
had	v[pt]	မွာရိွခဲ့
had	v[pp]	မွာရိွခဲ့ျပီး
haddock	n	ငါးၾကီးဆီထုတ္ယူရေသာပင္လယ္ငါးတစ္မ်ိဳး။
Hadji	n	ဟာဂ်ီ(မြတ္စလင္မ်ားသာ)။
hadn't	v	ေသြးပညာ။ ေသြးႏွင့္ဆိုင္ေသာ။
haemoglobin	n	ေသြးနီဥတြင္ေအာက္ဆီဂ်င္ကိုသယ္ယူပို႔ေဆာင္ေပးေသာ၊သံဓာတ္ပါေသာအရာ။ဟီမိုဂလိုဗင္။
haemophilia	n	လိပ္ေခါင္း။ျမင္းသရိုက္။
haemophilia	v	ေသြးသြန္သည္။ေသြးလြန္သည္။
haft	n	လက္ကိုင္။
hag	n	ကုန္းမအို။
haggard	adj	မ်က္တြင္းက်ေသာ။မ်က္တြင္းေခ်ာင္ေသာ။
haggard	n	သိုး၏ႏွလံုး၊အဆုတ္၊အသည္းတို႔ကိုသိုးအစာအိမ္အိတ္အတြင္းထည့္ကာခ်က္ျပဳတ္စီမံထားေသာစေကာ႔တလန္ဟင္းလ်ာ။သိုးကလီစာဟင္း။ ေဈးဆစ္သည္။
haggle	vi	ေဈးဆစ္သည္။
hagiography	n	အလြန္႔အလြန္ခ်ီးက်ဴးေရးသားထားေသာအတၳဳပၸတၱိစာတမ္း။အေျမွာက္အပင့္အတၳဳပၸတၱိ။
hail	n	မိုးသီး။
hail	v	လွမ္းေခၚသည္။အငွားကား၊တကၠစေခၚသည္။ ၾကိဳဆိုဂုဏ္ျပဳသည္။ နႈတ္ခြန္းဆက္သည္။ၾကိဳဆိုနႈတ္ဆက္သည္။
hails	n[pl]	မိုးသီးမ်ား
hailstorm /'heÇlstç:m	n	မိုးသီးမုန္တိုင္း။
hair	n	အေမြး။ဆံပင္ေမြး။ ဆံပင္။ဆံ။၁ အေမြး။အမွင္။
hair-drier (also hair-dryer)	n	ဆံပင္မႈတ္စက္။ဆံပင္ေသြ႔စက္။ ပံုစံအေရာင္ဆံပင္ရိွေသာ။
hair-splitting	n	မလိုရာအေသးစိတ္ျခင္း။ေရးၾကီးခြင့္က်ယ္လုပ္ျခင္း။
hair's breadth	n	ဆံတစ္ျခည္မွ်။ပြတ္ကာသီကာ။သီသီကေလး။
hairbrush	n	ဝက္မွင္ဘီး။
haircut	n	ဆံပင္ညွပ္ျခင္း။ဆံသျခင္း။ ဆံပင္ပံုစံ။ဗန္းေက။
hairdo	n	အမ်ိဳးသမီးဆံပင္ပံုစံ။ ဆံပင္ညွပ္သမား။ဆံသသမား။
hairless	adj	အေမြးမရိွေသာ။
hairline	n	ဆံစပ္။ဆံစ။ မွ်င္မွ်င္အေရးအေၾကာင္း။
hairnet	n	ဆံထံုးအုပ္။ ဆံစု။ဆံတု။
hairpin	n	ဆံထိုး။ဆံက်င္။
hairpin bend	n	ေထာင့္ခ်ိဳးေကြ႔။ပေစာက္ေကြ႔။တံေတာင္ဆစ္ခ်ိဳးေကြ႔။ ဆံပင္ပံုမပ်က္ေအာင္ပက္ဖ်န္းလိမ္းသပ္ရေသာေဆးရည္။ဆံပင္ပံုသြင္းေဆး။ေကာ္ရည္။
hairpins	n[pl]	ဆံထိုးမ်ား
hairstyle	n	ဆံပင္ပံုစံ။
hairy	adj	အေမြးထူေသာ။အေမြးအမွင္ထူေသာ။ ထိတ္လန္႔တုန္လႈပ္ဖြယ္အန ၱရာယ္မ်ားေသာ။အန ၱရာယ္မ်ားေသာ။
haj	n	မြတ္စလင္မ်ားမကၠာသို႔ဘုရားဖူးခရီးသြားျခင္း။ဟာ႔ခ်္သြားျခင္း။
hake	n	ငါးၾကီးဆီထုတ္ရေသာေကာ႔ဒ္ပင္လယ္ငါးၾကီးတစ္မ်ိဳး။
halal	n	မြတ္စလင္ထံုးစံႏွင့္အညီစီရင္သတ္ျဖတ္ထားေသာတိရစာၦန္အသား။
halcyon	adj	ျငိမ္းခ်မ္း၍ေပ်ာ္ရႊင္ဖြယ္ေကာင္းေသာ။
hale	adj	က်န္းမာသန္စြမ္းေသာ။
half	n	ထက္ဝက္။တစ္ဝက္။  အပိုင္း။ပထမပိုင္းသို႔ဒုတိယပိုင္း။တစ္ဝက္ခလက္မွတ္။ကေလးလက္မွတ္။အထူးသျဖင့္ဘီယာပိုင့္ဝက္။ ထက္ဝက္။တစ္ဝက္။တစ္ျခမ္း။ ထက္ဝက္။
half	adv	တစ္ဝက္တစ္ပ်က္။တစ္ဝက္တစ္ပ်က္။တစ္ပိုင္းတစ္စ။ မက်က္တက်က္။မပြင့္တပြင့္။
half	det	ထက္ဝက္
half	pron	ထက္ဝက္
half -light	n	မလင္းတလင္း။
half -sister	n	အေဖတူအေမကဲြညီမ၊အစ္မ၊ႏွမ။အေမတူအေဖကဲြညီမ၊အစ္မ၊ႏွမ။
half -term	n	ႏွစ္ဝက္ေက်ာင္းပိတ္ရက္။
half board	n	တစ္နပ္နႈန္း။
half day	n	ေန့ဝက္အထူးသျဖင့္မြန္းလဲြပိုင္းတစ္ခ်ိန္လံုး။
half dollar	n	ေဒၚလာဝက္။ဆင့္ငါးဆယ္။
half moon	n	လျခမ္း။လဝက္။လဝက္အခ်ိန္။လျခမ္းပံု။လဝက္ပံု။အၯစႏၵက။
half past one, two, etc	idm	နာရီႏွင့္မိနစ္၃နာရီခဲြ။
half the battle	idm	တိုက္ပဲြတြင္ (ေအာင္ျမင္မႈ) တစ္ဝက္။
half-back	n	ေဘာလံုးပဲြ၊ေဟာ္ကီကစားျခင္းစသည္တြင္အလယ္တန္းလူ။
half-brother	n	အေဖတူအေမကဲြညီ၊အစ္ကို၊ေမာင္။အေမတူအေဖကဲြညီ၊အစ္ကို၊ေမာင္။
half-caste	n	ကျပား။
half-crown	n	ကေရာင္းဝက္။သွ်ီလင္ခဲြ။
half-hearted	adj	စိတ္မပါ႔တပါ။ဟက္ဟက္ပက္ပက္မရိွေသာ။
half-heartedly	adv	စိတ္မပါ႔တပါ။
half-hour	n	နာရီဝက္။မိနစ္သံုးဆယ္။
half-hourly adj,	adv	နာရီဝက္တိုင္း။နာရီဝက္တစ္ခါ။
half-life	n	သက္တမ္းဝက္။
half-note	n	ဂီတသံဝက္သေကၤတ။
half-price	adv	ထက္ဝက္ေဈး။ထက္ဝက္နႈန္း။တစ္ဝက္ခ။
half-sister	n	အေမတူ အေဖကဲြ ႏွမ
half-time	n	အားကစားခ်ိန္ပထမပိုင္းအျပီးအားလပ္ခ်ိန္။
half-truth	n	မမွန္တစ္ဝက္မွန္တစ္ဝက္။
half-yearly adj,	adv	၆  လတစ္ၾကိမ္။ေျခာက္လပတ္။ႏွစ္ဝက္။
halfpenny	n	Bပဲနိဝက္။ ၾကားက်က်ညိွနိႈင္းသေဘာတူညီခ်က္။ေထာင္ထြက္၊စိတၱဇေဆးရံုဆင္းစသည္အတြက္လူေတာထဲျပန္မဝင္မီတစ္ေထာက္စခန္း။
hall	n	ခန္းမ။
hallow	vt	သီးသန္႔ထားသည္။
halls	n[pl]	ခန္းမမ်ား
halo	n	ေရာင္ျခည္ေတာ္စက္ဝန္း။
halt	n	ရပ္နားျခင္း။
halt	vi,vt	ရပ္နားသည္။ဇေဝဇဝါျဖစ္သည္။
halter	n	ျမင္း၊ႏြားမ်ားကို ခ်ည္ရန္ၾကိဳး။
halves	n[pl]	ထက္ဝက္မ်ား
ham	n	ဝက္ေပါင္ၾကပ္တင္ေျခာက္။
hamburger	n	အသားညွပ္ ေပါင္မုန္႔ဝိုင္း
hamburgers	n[pl]	အသားညွပ္ ေပါင္မုန္႔ဝိုင္းမ်ား
hamlet	n	ရြာငယ္။ဇနပုဒ္။
hammer	n	တူ။
hammer	vi,vt	တူျဖင့္ထုသည္။
hammers	n[pl]	ေသနတ္ေမာင္းတံမ်ား
hammock	n	အဝတ္ပုခက္။
hamper	vt	ေႏွာင့္ေႏွးေစသည္။ မလြတ္မလပ္ျဖစ္ေစသည္။
hams	n[pl]	ဝက္ေပါင္ေျခာက္မ်ား
hand	n	လက္။
hand	v	ေပး
hand-grenade	n	လက္ပစ္ဗံုး
handbag	n	လက္ဆဲြအိတ္။
handball	n	လက္ပစ္ေဘာကစားနည္း
handballs	n[pl]	လက္ပစ္ေဘာကစားနည္းမ်ား
handbill	n	လက္ကမ္းေၾကာ္ျငာ။
handbook	n	လက္စဲြစာအုပ္။
handcart	n	လက္တြန္းလွည္း။
handclap	n	လက္ခုပ္တီးျခင္း။
handcuff	n	လက္အိတ္။
handed	v[pt]	ေပးခဲ့
handed	v[pp]	ေပးခဲ့ျပီး
handicap	n	အေၾကာေပးျခင္း။အသာေပးျခင္း။
handicraft	n	လက္မူပညာ။
